college_code,college_name,short_name,city,district,region,university,autonomy_status,established_year,branch_code,branch_name,degree_type,duration_years,shift,accreditation,year,round,category,cutoff_rank,cutoff_percentile,total_intake,Seats,fees,hostel_fees,bus_fees,placement_rate,average_package_lpa,highest_package_lpa,internship_rate,foreign_offers,top_recruiters,placement_cell_contact,hostel_available,hostel_type,labs_count,wifi_campus,transport_facility,medical_facility,hostel_capacity,image_url,logo_url,contact_email,contact_phone,website_url
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS21,Computer Science and Engineering,B.Tech,4,First,NAAC B+,2025,Round I,GNTD,23540,78.97,60,30,161952,45820,12218,69.7,7,32,43.6,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,13,Yes,Yes,Yes,553,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS21,Computer Science and Engineering,B.Tech,4,First,NAAC A,2025,Round I,GOBC,8021,86.74,60,30,164562,45820,12218,71.5,6.7,25,78.9,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,21,Yes,Yes,Yes,2342,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS21,Computer Science and Engineering,B.Tech,4,First,NAAC A,2025,Round I,GSEBC,17926,81.49,60,30,146895,45820,12218,71.6,7.2,32,46.5,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,19,Yes,Yes,Yes,461,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS22,Computer Science and Engineering,B.Tech,4,First,NAAC A,2025,Round I,LOPEN,5470,88.46,60,30,157651,45820,12218,67.8,4.3,34,49.2,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,9,Yes,Yes,Yes,672,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS22,Computer Science and Engineering,B.Tech,4,First,NAAC A,2025,Round I,LSC,21874,79.71,60,30,143138,45820,12218,63.5,5.8,28,48.3,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,7,Yes,Yes,Yes,1917,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS22,Computer Science and Engineering,B.Tech,4,First,NAAC B+,2025,Round I,LNTA,9233,86,60,30,151624,45820,12218,72.8,6.1,25,77,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,No,Boys&Girls,22,Yes,Yes,Yes,0,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS23,Computer Science and Engineering,B.Tech,4,First,NAAC A,2025,Round I,LNTC,17107,81.89,60,30,170419,45820,12218,64.6,4.4,29,60.3,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,15,Yes,Yes,Yes,1193,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS23,Computer Science and Engineering,B.Tech,4,First,NAAC A,2025,Round I,LOBC,6427,87.77,60,30,168160,45820,12218,62.7,7.3,33,53.5,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,No,Boys&Girls,6,Yes,Yes,Yes,0,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS23,Computer Science and Engineering,B.Tech,4,First,NAAC A,2025,Round I,EWS,6589,87.66,60,30,153713,45820,12218,59.6,6.4,34,80,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,13,Yes,Yes,Yes,445,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS24,Electrical Engineering,B.Tech,4,First,NAAC A,2025,Round I,GOPEN,14604,83.11,60,30,172138,45820,12218,73.1,5.5,34,65.2,2,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,9,Yes,Yes,Yes,1815,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS24,Electrical Engineering,B.Tech,4,First,NAAC B+,2025,Round I,GSC,17277,81.79,60,30,147019,45820,12218,63.4,5,27,84,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,16,Yes,Yes,Yes,1313,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CS24,Electrical Engineering,B.Tech,4,First,NAAC B+,2025,Round I,GST,30304,76.06,60,30,161895,45820,12218,61.3,4.5,29,57.3,2,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,30,Yes,Yes,Yes,1462,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT21,Electrical Engineering,B.Tech,4,First,NAAC A,2025,Round I,GNTA,31944,75.39,60,30,165216,45820,12218,64.5,6.6,31,51.8,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,8,Yes,Yes,Yes,1657,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT21,Electrical Engineering,B.Tech,4,First,NAAC B+,2025,Round I,GNTC,30314,76.06,60,30,148433,45820,12218,60.1,5.5,29,81.1,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,9,Yes,Yes,Yes,772,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT21,Electrical Engineering,B.Tech,4,First,NAAC B+,2025,Round I,GOBC,15428,82.7,60,30,147019,45820,12218,62.8,5.5,32,91.6,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,No,Boys&Girls,14,Yes,Yes,Yes,0,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT22,Electrical Engineering,B.Tech,4,First,NAAC A,2025,Round I,LOPEN,9717,85.72,60,30,157266,45820,12218,72.5,4.4,34,84.5,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,7,Yes,Yes,Yes,1974,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT22,Electrical Engineering,B.Tech,4,First,NAAC A,2025,Round I,LSEBC,43645,70.22,60,30,148398,45820,12218,65.3,7.3,27,64.5,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,25,Yes,Yes,Yes,1408,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT22,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC A,2025,Round I,GOPEN,10909,85.05,60,30,151903,45820,12218,65.7,5.6,31,83.8,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,23,Yes,Yes,Yes,1766,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT23,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC A,2025,Round I,GST,53557,63.76,60,30,172642,45820,12218,68.7,5.2,27,41.4,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,30,Yes,Yes,Yes,2132,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT23,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC A,2025,Round I,GOBC,11609,84.65,60,30,147966,45820,12218,61.2,6.4,27,84.9,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,30,Yes,Yes,Yes,1098,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT23,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC A,2025,Round I,LOPEN,8170,86.65,60,30,170235,45820,12218,75.5,4.7,26,57.5,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,24,Yes,Yes,Yes,1640,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT24,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC A,2025,Round I,LSC,10407,85.32,60,30,169291,45820,12218,73.7,5.8,27,67,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,No,Boys&Girls,25,Yes,Yes,Yes,0,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT24,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC A,2025,Round I,LNTB,23014,79.2,60,30,169161,45820,12218,61.7,6.6,35,86.4,2,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,10,Yes,Yes,Yes,780,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,IT24,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC A,2025,Round I,LOBC,9868,85.65,60,30,154977,45820,12218,70.9,6.4,31,58.5,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,29,Yes,Yes,Yes,2195,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME21,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC A,2025,Round I,LSEBC,28355,76.89,120,60,171886,45820,12218,74.5,6.9,26,72.4,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,29,Yes,Yes,Yes,721,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME21,Electronics and Telecommunication Engg,B.Tech,4,First,NAAC B+,2025,Round I,EWS,28243,76.94,120,60,155567,45820,12218,73.2,6.8,30,50,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,25,Yes,Yes,Yes,626,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME21,Mechanical Engineering,B.Tech,4,First,NAAC A,2025,Round I,GOPEN,36541,73.44,120,60,153205,45820,12218,62.3,7.2,25,79,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,20,Yes,Yes,Yes,1058,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME22,Mechanical Engineering,B.Tech,4,First,NAAC A,2025,Round I,GSC,42055,70.97,120,60,166342,45820,12218,59.6,5.5,32,93.3,2,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,18,Yes,Yes,Yes,1737,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME22,Mechanical Engineering,B.Tech,4,First,NAAC B+,2025,Round I,GOBC,37939,72.82,120,60,167582,45820,12218,70.6,4.7,24,86.5,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,14,Yes,Yes,Yes,503,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME22,Mechanical Engineering,B.Tech,4,First,NAAC A,2025,Round I,LOPEN,35599,73.84,120,60,160661,45820,12218,74.7,7.5,28,94.2,2,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,6,Yes,Yes,Yes,875,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME23,Mechanical Engineering,B.Tech,4,First,NAAC A,2025,Round I,LNTA,50681,66.21,120,60,149471,45820,12218,75.2,5.5,30,90.9,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,15,Yes,Yes,Yes,592,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME23,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC B+,2025,Round I,GOPEN,14413,83.2,120,60,144522,45820,12218,65.4,5.6,27,76.4,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,9,Yes,Yes,Yes,899,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME23,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC B+,2025,Round I,GSC,19315,80.84,120,60,152840,45820,12218,72.2,5.7,34,54.6,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,11,Yes,Yes,Yes,1762,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME24,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC A,2025,Round I,GNTA,25280,78.24,120,60,151367,45820,12218,63.2,5,24,81.4,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,27,Yes,Yes,Yes,2417,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME24,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC A,2025,Round I,GNTC,21906,79.71,120,60,170287,45820,12218,65.8,5.9,35,77.8,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,13,Yes,Yes,Yes,523,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,ME24,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC A,2025,Round I,GNTD,24917,78.4,120,60,172242,45820,12218,67.9,6.1,35,48.1,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,11,Yes,Yes,Yes,884,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CE21,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC A,2025,Round I,GOBC,16812,82.03,60,30,165120,45820,12218,66.6,7.6,31,85.9,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,8,Yes,Yes,Yes,2478,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CE21,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC A,2025,Round I,GSEBC,23799,78.86,60,30,171357,45820,12218,59.8,6.6,31,83,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,10,Yes,Yes,Yes,610,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CE21,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC A,2025,Round I,LOPEN,14660,83.06,60,30,160287,45820,12218,73.7,7.2,27,76,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,7,Yes,Yes,Yes,1850,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CE22,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC B+,2025,Round I,LSC,25562,78.11,60,30,155705,45820,12218,73.8,5.3,26,81,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,6,Yes,Yes,Yes,1441,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CE22,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC A,2025,Round I,LOBC,14745,83.03,60,30,145954,45820,12218,75.2,4.9,27,80.9,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,14,Yes,Yes,Yes,565,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CE22,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.Tech,4,First,NAAC A,2025,Round I,EWS,28069,77.03,60,30,158610,45820,12218,71.8,7.1,33,68.3,0,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,28,Yes,Yes,Yes,755,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
1107,"P. R. Pote Patil College of Engineering & Management, Amravati",PRP Patil COEM,Amravati,Pune,Vidarbha,Sant Gadge Baba Amravati University,Autonoumous,2009,CE23,Artificial Intelligence and Data Science,B.Tech,4,First,NAAC A,2025,Round I,GOPEN,12870,84,60,30,170029,45820,12218,62.8,4.3,24,42.8,1,"TCS, Infosys, Wipro, Cognizant, Accenture",placement@mit-wpu.edu,Yes,Boys&Girls,14,Yes,Yes,Yes,2101,"https://source.unsplash.com/800x400/?college,Pune",https://logo.clearbit.com/mitworldpeaceuniversity.com,admissions@mit-wpu.edu,-9967647820,https://www.mit-wpu.edu
